geoRegion,datum,entries,timeframe_all,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_2w,timeframe_4w,sum2w,sum4w,mean2w,mean4w,sumTotal_last2w,sumTotal_last4w,inzmean2w,inzmean4w,inzsumTotal_last2w,inzsumTotal_last4w,inzsum2w,inzsum4w,entries_letzter_stand,entries_neu_gemeldet,entries_diff_last_age,entries_diff_last
CH02,202034,301,TRUE,5717,1,100,1907491,15.78,299.71,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-34,61,3.2,25.4,0,FALSE,FALSE,541,799,270.5,199.75,NA,NA,14.18,10.47,NA,NA,28.36,41.89,301,0,7,678
CH03,202034,209,TRUE,4329,1,100,1191939,17.53,363.19,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-34,1,0.08,0.5,0,FALSE,FALSE,417,660,208.5,165,NA,NA,17.49,13.84,NA,NA,34.99,55.37,209,0,7,395
CH04,202034,421,TRUE,5524,1,100,1564662,26.91,353.05,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-34,58,3.71,16,0,FALSE,FALSE,784,1197,392,299.25,NA,NA,25.05,19.13,NA,NA,50.11,76.5,421,0,7,532
CH05,202034,146,TRUE,3149,1,100,1203715,12.13,261.61,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-34,2,0.17,1.4,0,FALSE,FALSE,290,501,145,125.25,NA,NA,12.05,10.41,NA,NA,24.09,41.62,146,0,7,254
CH06,202034,92,TRUE,2120,1,100,833178,11.04,254.45,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-34,-6,-0.72,-6.1,0,FALSE,FALSE,190,354,95,88.5,NA,NA,11.4,10.62,NA,NA,22.8,42.49,92,0,7,169
CH07,202034,41,TRUE,3485,1,100,352181,11.64,989.55,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-34,21,5.96,105,0,FALSE,FALSE,61,95,30.5,23.75,NA,NA,8.66,6.74,NA,NA,17.32,26.97,41,0,7,275
CH01,202035,852,TRUE,16677,1,100,1685625,50.55,989.37,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-35,207,12.29,32.1,0,FALSE,FALSE,1497,2402,748.5,600.5,NA,NA,44.4,35.62,NA,NA,88.81,142.5,852,0,7,736
CH02,202035,336,TRUE,6053,1,100,1907491,17.61,317.33,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-35,35,1.83,11.6,0,FALSE,FALSE,637,1008,318.5,252,NA,NA,16.7,13.21,NA,NA,33.39,52.84,336,0,7,678
CH03,202035,218,TRUE,4547,1,100,1191939,18.29,381.48,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-35,9,0.76,4.3,0,FALSE,FALSE,427,753,213.5,188.25,NA,NA,17.91,15.79,NA,NA,35.82,63.17,218,0,7,395
CH04,202035,475,TRUE,5999,1,100,1564662,30.36,383.41,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-35,54,3.45,12.8,0,FALSE,FALSE,896,1501,448,375.25,NA,NA,28.63,23.98,NA,NA,57.26,95.93,475,0,7,532
CH05,202035,92,TRUE,3241,1,100,1203715,7.64,269.25,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-35,-54,-4.49,-37,0,FALSE,FALSE,238,499,119,124.75,NA,NA,9.89,10.36,NA,NA,19.77,41.45,92,0,7,254
CH06,202035,93,TRUE,2213,1,100,833178,11.16,265.61,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-35,1,0.12,1.1,0,FALSE,FALSE,185,357,92.5,89.25,NA,NA,11.1,10.71,NA,NA,22.2,42.85,93,0,7,169
CH07,202035,26,TRUE,3511,1,100,352181,7.38,996.93,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-35,-15,-4.26,-36.6,0,FALSE,FALSE,67,101,33.5,25.25,NA,NA,9.51,7.17,NA,NA,19.02,28.68,26,0,7,275
CH01,202036,1111,TRUE,17788,1,100,1685625,65.91,1055.28,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-36,259,15.36,30.4,0,FALSE,FALSE,1963,3109,981.5,777.25,NA,NA,58.23,46.11,NA,NA,116.46,184.44,1111,0,7,736
CH02,202036,451,TRUE,6504,1,100,1907491,23.64,340.97,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-36,115,6.03,34.2,0,FALSE,FALSE,787,1328,393.5,332,NA,NA,20.63,17.41,NA,NA,41.26,69.62,451,0,7,678
CH03,202036,185,TRUE,4732,1,100,1191939,15.52,397,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-36,-33,-2.77,-15.1,0,FALSE,FALSE,403,820,201.5,205,NA,NA,16.91,17.2,NA,NA,33.81,68.8,185,0,7,395
CH04,202036,486,TRUE,6485,1,100,1564662,31.06,414.47,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-36,11,0.7,2.3,0,FALSE,FALSE,961,1745,480.5,436.25,NA,NA,30.71,27.88,NA,NA,61.42,111.53,486,0,7,532
CH05,202036,120,TRUE,3361,1,100,1203715,9.97,279.22,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-36,28,2.33,30.4,0,FALSE,FALSE,212,502,106,125.5,NA,NA,8.81,10.43,NA,NA,17.61,41.7,120,0,7,254
CH06,202036,87,TRUE,2300,1,100,833178,10.44,276.05,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-36,-6,-0.72,-6.5,0,FALSE,FALSE,180,370,90,92.5,NA,NA,10.8,11.1,NA,NA,21.6,44.41,87,0,7,169
CH07,202036,18,TRUE,3529,1,100,352181,5.11,1002.04,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-36,-8,-2.27,-30.8,0,FALSE,FALSE,44,105,22,26.25,NA,NA,6.25,7.45,NA,NA,12.49,29.81,18,0,7,275
CH01,202037,1357,TRUE,19145,1,100,1685625,80.5,1135.78,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-37,246,14.59,22.1,0,FALSE,FALSE,2468,3965,1234,991.25,NA,NA,73.21,58.81,NA,NA,146.41,235.22,1357,0,7,736
CH02,202037,530,TRUE,7034,1,100,1907491,27.79,368.76,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-37,79,4.15,17.5,0,FALSE,FALSE,981,1618,490.5,404.5,NA,NA,25.71,21.21,NA,NA,51.43,84.82,530,0,7,678
CH03,202037,192,TRUE,4924,1,100,1191939,16.11,413.11,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-37,7,0.59,3.8,0,FALSE,FALSE,377,804,188.5,201,NA,NA,15.81,16.86,NA,NA,31.63,67.45,192,0,7,395
CH04,202037,457,TRUE,6942,1,100,1564662,29.21,443.67,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-37,-29,-1.85,-6,0,FALSE,FALSE,943,1839,471.5,459.75,NA,NA,30.13,29.38,NA,NA,60.27,117.53,457,0,7,532
CH05,202037,208,TRUE,3569,1,100,1203715,17.28,296.5,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-37,88,7.31,73.3,0,FALSE,FALSE,328,566,164,141.5,NA,NA,13.62,11.76,NA,NA,27.25,47.02,208,0,7,254
CH06,202037,88,TRUE,2388,1,100,833178,10.56,286.61,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-37,1,0.12,1.1,0,FALSE,FALSE,175,360,87.5,90,NA,NA,10.5,10.8,NA,NA,21,43.21,88,0,7,169
CH07,202037,28,TRUE,3557,1,100,352181,7.95,1009.99,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-37,10,2.84,55.6,0,FALSE,FALSE,46,113,23,28.25,NA,NA,6.53,8.02,NA,NA,13.06,32.09,28,0,7,275
CH01,202038,1394,TRUE,20539,1,100,1685625,82.7,1218.48,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-38,37,2.2,2.7,0,FALSE,FALSE,2751,4714,1375.5,1178.5,NA,NA,81.6,69.91,NA,NA,163.2,279.66,1394,0,7,736
CH02,202038,583,TRUE,7617,1,100,1907491,30.56,399.32,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-38,53,2.77,10,0,FALSE,FALSE,1113,1900,556.5,475,NA,NA,29.17,24.9,NA,NA,58.35,99.61,583,0,7,678
CH03,202038,187,TRUE,5111,1,100,1191939,15.69,428.8,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-38,-5,-0.42,-2.6,0,FALSE,FALSE,379,782,189.5,195.5,NA,NA,15.9,16.4,NA,NA,31.8,65.61,187,0,7,395
CH04,202038,407,TRUE,7349,1,100,1564662,26.01,469.69,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-38,-50,-3.2,-10.9,0,FALSE,FALSE,864,1825,432,456.25,NA,NA,27.61,29.16,NA,NA,55.22,116.64,407,0,7,532
CH05,202038,217,TRUE,3786,1,100,1203715,18.03,314.53,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-38,9,0.75,4.3,0,FALSE,FALSE,425,637,212.5,159.25,NA,NA,17.65,13.23,NA,NA,35.31,52.92,217,0,7,254
CH06,202038,87,TRUE,2475,1,100,833178,10.44,297.06,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-38,-1,-0.12,-1.1,0,FALSE,FALSE,175,355,87.5,88.75,NA,NA,10.5,10.65,NA,NA,21,42.61,87,0,7,169
CH07,202038,30,TRUE,3587,1,100,352181,8.52,1018.51,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-38,2,0.57,7.1,0,FALSE,FALSE,58,102,29,25.5,NA,NA,8.23,7.24,NA,NA,16.47,28.96,30,0,7,275
CH01,202039,1011,TRUE,21550,1,100,1685625,59.98,1278.46,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-39,-383,-22.72,-27.5,0,FALSE,FALSE,2405,4873,1202.5,1218.25,NA,NA,71.34,72.27,NA,NA,142.68,289.09,1011,0,7,736
CH02,202039,471,TRUE,8088,1,100,1907491,24.69,424.01,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-39,-112,-5.87,-19.2,0,FALSE,FALSE,1054,2035,527,508.75,NA,NA,27.63,26.67,NA,NA,55.26,106.68,471,0,7,678
CH03,202039,119,TRUE,5230,1,100,1191939,9.98,438.78,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-39,-68,-5.71,-36.4,0,FALSE,FALSE,306,683,153,170.75,NA,NA,12.84,14.33,NA,NA,25.67,57.3,119,0,7,395
CH04,202039,370,TRUE,7719,1,100,1564662,23.65,493.33,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-39,-37,-2.36,-9.1,0,FALSE,FALSE,777,1720,388.5,430,NA,NA,24.83,27.48,NA,NA,49.66,109.93,370,0,7,532
CH05,202039,151,TRUE,3937,1,100,1203715,12.54,327.07,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-39,-66,-5.49,-30.4,0,FALSE,FALSE,368,696,184,174,NA,NA,15.29,14.46,NA,NA,30.57,57.82,151,0,7,254
CH06,202039,81,TRUE,2556,1,100,833178,9.72,306.78,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-39,-6,-0.72,-6.9,0,FALSE,FALSE,168,343,84,85.75,NA,NA,10.08,10.29,NA,NA,20.16,41.17,81,0,7,169
CH07,202039,18,TRUE,3605,1,100,352181,5.11,1023.62,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-39,-12,-3.41,-40,0,FALSE,FALSE,48,94,24,23.5,NA,NA,6.81,6.67,NA,NA,13.63,26.69,18,0,7,275
CH01,202040,1193,TRUE,22743,1,100,1685625,70.77,1349.23,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-40,182,10.79,18,0,FALSE,FALSE,2204,4955,1102,1238.75,NA,NA,65.38,73.49,NA,NA,130.75,293.96,1193,0,7,736
CH02,202040,687,TRUE,8775,1,100,1907491,36.02,460.03,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-40,216,11.33,45.9,0,FALSE,FALSE,1158,2271,579,567.75,NA,NA,30.35,29.76,NA,NA,60.71,119.06,687,0,7,678
CH03,202040,183,TRUE,5413,1,100,1191939,15.35,454.13,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-40,64,5.37,53.8,0,FALSE,FALSE,302,681,151,170.25,NA,NA,12.67,14.28,NA,NA,25.34,57.13,183,0,7,395
CH04,202040,783,TRUE,8502,1,100,1564662,50.04,543.38,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-40,413,26.39,111.6,0,FALSE,FALSE,1153,2017,576.5,504.25,NA,NA,36.85,32.23,NA,NA,73.69,128.91,783,0,7,532
CH05,202040,343,TRUE,4280,1,100,1203715,28.5,355.57,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-40,192,15.96,127.2,0,FALSE,FALSE,494,919,247,229.75,NA,NA,20.52,19.09,NA,NA,41.04,76.35,343,0,7,254
CH06,202040,228,TRUE,2784,1,100,833178,27.37,334.14,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-40,147,17.65,181.5,0,FALSE,FALSE,309,484,154.5,121,NA,NA,18.54,14.52,NA,NA,37.09,58.09,228,0,7,169
CH07,202040,44,TRUE,3649,1,100,352181,12.49,1036.11,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-40,26,7.38,144.4,0,FALSE,FALSE,62,120,31,30,NA,NA,8.8,8.52,NA,NA,17.6,34.07,44,0,7,275
CH01,202041,2867,TRUE,25610,1,100,1685625,170.09,1519.32,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-41,1674,99.32,140.3,0,FALSE,FALSE,4060,6465,2030,1616.25,NA,NA,120.43,95.88,NA,NA,240.86,383.54,2867,0,7,736
CH02,202041,1813,TRUE,10588,1,100,1907491,95.05,555.07,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-41,1126,59.03,163.9,0,FALSE,FALSE,2500,3554,1250,888.5,NA,NA,65.53,46.58,NA,NA,131.06,186.32,1813,0,7,678
CH03,202041,572,TRUE,5985,1,100,1191939,47.99,502.12,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-41,389,32.64,212.6,0,FALSE,FALSE,755,1061,377.5,265.25,NA,NA,31.67,22.25,NA,NA,63.34,89.01,572,0,7,395
CH04,202041,1487,TRUE,9989,1,100,1564662,95.04,638.41,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-41,704,45,89.9,0,FALSE,FALSE,2270,3047,1135,761.75,NA,NA,72.54,48.68,NA,NA,145.08,194.74,1487,0,7,532
CH05,202041,875,TRUE,5155,1,100,1203715,72.69,428.26,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-41,532,44.19,155.1,0,FALSE,FALSE,1218,1586,609,396.5,NA,NA,50.59,32.94,NA,NA,101.19,131.76,875,0,7,254
CH06,202041,905,TRUE,3689,1,100,833178,108.62,442.76,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-41,677,81.25,296.9,0,FALSE,FALSE,1133,1301,566.5,325.25,NA,NA,67.99,39.04,NA,NA,135.99,156.15,905,0,7,169
CH07,202041,234,TRUE,3883,1,100,352181,66.44,1102.56,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-41,190,53.95,431.8,0,FALSE,FALSE,278,326,139,81.5,NA,NA,39.47,23.14,NA,NA,78.94,92.57,234,0,7,275
CH01,202042,6464,TRUE,32074,1,100,1685625,383.48,1902.8,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-42,3597,213.39,125.5,0,FALSE,FALSE,9331,11535,4665.5,2883.75,NA,NA,276.78,171.08,NA,NA,553.56,684.32,6464,0,7,736
CH02,202042,4306,TRUE,14894,1,100,1907491,225.74,780.82,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-42,2493,130.69,137.5,0,FALSE,FALSE,6119,7277,3059.5,1819.25,NA,NA,160.39,95.37,NA,NA,320.79,381.5,4306,0,7,678
CH03,202042,1389,TRUE,7374,1,100,1191939,116.53,618.66,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-42,817,68.54,142.8,0,FALSE,FALSE,1961,2263,980.5,565.75,NA,NA,82.26,47.46,NA,NA,164.52,189.86,1389,0,7,395
CH04,202042,2935,TRUE,12924,1,100,1564662,187.58,825.99,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-42,1448,92.54,97.4,0,FALSE,FALSE,4422,5575,2211,1393.75,NA,NA,141.31,89.08,NA,NA,282.62,356.31,2935,0,7,532
CH05,202042,1985,TRUE,7140,1,100,1203715,164.91,593.16,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-42,1110,92.22,126.9,0,FALSE,FALSE,2860,3354,1430,838.5,NA,NA,118.8,69.66,NA,NA,237.6,278.64,1985,0,7,254
CH06,202042,1771,TRUE,5460,1,100,833178,212.56,655.32,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-42,866,103.94,95.7,0,FALSE,FALSE,2676,2985,1338,746.25,NA,NA,160.59,89.57,NA,NA,321.18,358.27,1771,0,7,169
CH07,202042,631,TRUE,4514,1,100,352181,179.17,1281.73,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-42,397,112.73,169.7,0,FALSE,FALSE,865,927,432.5,231.75,NA,NA,122.81,65.8,NA,NA,245.61,263.22,631,0,7,275
CH01,202043,13869,TRUE,45943,1,100,1685625,822.78,2725.58,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-43,7405,439.3,114.6,0,FALSE,FALSE,20333,24393,10166.5,6098.25,NA,NA,603.13,361.78,NA,NA,1206.26,1447.12,13869,0,7,736
CH02,202043,8846,TRUE,23740,1,100,1907491,463.75,1244.57,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-43,4540,238.01,105.4,0,FALSE,FALSE,13152,15652,6576,3913,NA,NA,344.75,205.14,NA,NA,689.49,820.55,8846,0,7,678
CH03,202043,2945,TRUE,10319,1,100,1191939,247.08,865.73,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-43,1556,130.55,112,0,FALSE,FALSE,4334,5089,2167,1272.25,NA,NA,181.8,106.74,NA,NA,363.61,426.95,2945,0,7,395
CH04,202043,5394,TRUE,18318,1,100,1564662,344.74,1170.73,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-43,2459,157.16,83.8,0,FALSE,FALSE,8329,10599,4164.5,2649.75,NA,NA,266.16,169.35,NA,NA,532.32,677.4,5394,0,7,532
CH05,202043,4139,TRUE,11279,1,100,1203715,343.85,937.02,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-43,2154,178.94,108.5,0,FALSE,FALSE,6124,7342,3062,1835.5,NA,NA,254.38,152.49,NA,NA,508.76,609.95,4139,0,7,254
CH06,202043,2966,TRUE,8426,1,100,833178,355.99,1011.31,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-43,1195,143.43,67.5,0,FALSE,FALSE,4737,5870,2368.5,1467.5,NA,NA,284.27,176.13,NA,NA,568.55,704.53,2966,0,7,169
CH07,202043,1519,TRUE,6033,1,100,352181,431.31,1713.04,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-43,888,252.14,140.7,0,FALSE,FALSE,2150,2428,1075,607,NA,NA,305.24,172.35,NA,NA,610.48,689.42,1519,0,7,275
CH01,202044,20278,TRUE,66221,1,100,1685625,1203,3928.57,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-44,6409,380.22,46.2,0,FALSE,FALSE,34147,43478,17073.5,10869.5,NA,NA,1012.89,644.84,NA,NA,2025.78,2579.34,20278,0,7,736
CH02,202044,13183,TRUE,36923,1,100,1907491,691.12,1935.68,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-44,4337,227.37,49,0,FALSE,FALSE,22029,28148,11014.5,7037,NA,NA,577.43,368.91,NA,NA,1154.87,1475.66,13183,0,7,678
CH03,202044,4005,TRUE,14324,1,100,1191939,336.01,1201.74,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-44,1060,88.93,36,0,FALSE,FALSE,6950,8911,3475,2227.75,NA,NA,291.54,186.9,NA,NA,583.08,747.61,4005,0,7,395
CH04,202044,6994,TRUE,25312,1,100,1564662,447,1617.73,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-44,1600,102.26,29.7,0,FALSE,FALSE,12388,16810,6194,4202.5,NA,NA,395.87,268.59,NA,NA,791.74,1074.35,6994,0,7,532
CH05,202044,5536,TRUE,16815,1,100,1203715,459.91,1396.93,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-44,1397,116.06,33.8,0,FALSE,FALSE,9675,12535,4837.5,3133.75,NA,NA,401.88,260.34,NA,NA,803.76,1041.36,5536,0,7,254
CH06,202044,3587,TRUE,12013,1,100,833178,430.52,1441.83,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-44,621,74.53,20.9,0,FALSE,FALSE,6553,9229,3276.5,2307.25,NA,NA,393.25,276.92,NA,NA,786.51,1107.69,3587,0,7,169
CH07,202044,2238,TRUE,8271,1,100,352181,635.47,2348.51,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-44,719,204.16,47.3,0,FALSE,FALSE,3757,4622,1878.5,1155.5,NA,NA,533.39,328.1,NA,NA,1066.78,1312.39,2238,0,7,275
CH01,202045,18797,TRUE,85018,1,100,1685625,1115.14,5043.71,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-45,-1481,-87.86,-7.3,0,FALSE,FALSE,39075,59408,19537.5,14852,NA,NA,1159.07,881.1,NA,NA,2318.13,3524.39,18797,0,7,736
CH02,202045,12381,TRUE,49304,1,100,1907491,649.07,2584.76,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-45,-802,-42.05,-6.1,0,FALSE,FALSE,25564,38716,12782,9679,NA,NA,670.09,507.42,NA,NA,1340.19,2029.68,12381,0,7,678
CH03,202045,3767,TRUE,18091,1,100,1191939,316.04,1517.78,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-45,-238,-19.97,-5.9,0,FALSE,FALSE,7772,12106,3886,3026.5,NA,NA,326.02,253.91,NA,NA,652.05,1015.66,3767,0,7,395
CH04,202045,6157,TRUE,31469,1,100,1564662,393.5,2011.23,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-45,-837,-53.5,-12,0,FALSE,FALSE,13151,21480,6575.5,5370,NA,NA,420.25,343.21,NA,NA,840.5,1372.82,6157,0,7,532
CH05,202045,5016,TRUE,21831,1,100,1203715,416.71,1813.64,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-45,-520,-43.2,-9.4,0,FALSE,FALSE,10552,16676,5276,4169,NA,NA,438.31,346.34,NA,NA,876.62,1385.38,5016,0,7,254
CH06,202045,2855,TRUE,14868,1,100,833178,342.66,1784.49,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-45,-732,-87.86,-20.4,0,FALSE,FALSE,6442,11179,3221,2794.75,NA,NA,386.59,335.43,NA,NA,773.18,1341.73,2855,0,7,169
CH07,202045,2221,TRUE,10492,1,100,352181,630.64,2979.15,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-45,-17,-4.83,-0.8,0,FALSE,FALSE,4459,6609,2229.5,1652.25,NA,NA,633.06,469.15,NA,NA,1266.11,1876.59,2221,0,7,275
CH01,202046,13347,TRUE,98365,1,100,1685625,791.81,5835.52,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-46,-5450,-323.33,-29,0,FALSE,FALSE,32144,66291,16072,16572.75,NA,NA,953.47,983.18,NA,NA,1906.95,3932.73,13347,0,7,736
CH02,202046,8637,TRUE,57941,1,100,1907491,452.79,3037.55,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-46,-3744,-196.28,-30.2,0,FALSE,FALSE,21018,43047,10509,10761.75,NA,NA,550.93,564.18,NA,NA,1101.87,2256.73,8637,0,7,678
CH03,202046,3709,TRUE,21800,1,100,1191939,311.17,1828.95,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-46,-58,-4.87,-1.5,0,FALSE,FALSE,7476,14426,3738,3606.5,NA,NA,313.61,302.57,NA,NA,627.21,1210.3,3709,0,7,395
CH04,202046,5028,TRUE,36497,1,100,1564662,321.35,2332.58,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-46,-1129,-72.15,-18.3,0,FALSE,FALSE,11185,23573,5592.5,5893.25,NA,NA,357.43,376.65,NA,NA,714.85,1506.59,5028,0,7,532
CH05,202046,4262,TRUE,26093,1,100,1203715,354.07,2167.71,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-46,-754,-62.64,-15,0,FALSE,FALSE,9278,18953,4639,4738.25,NA,NA,385.39,393.64,NA,NA,770.78,1574.54,4262,0,7,254
CH06,202046,2485,TRUE,17353,1,100,833178,298.26,2082.75,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-46,-370,-44.4,-13,0,FALSE,FALSE,5340,11893,2670,2973.25,NA,NA,320.46,356.86,NA,NA,640.92,1427.43,2485,0,7,169
CH07,202046,2122,TRUE,12614,1,100,352181,602.53,3581.68,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-46,-99,-28.11,-4.5,0,FALSE,FALSE,4343,8100,2171.5,2025,NA,NA,616.59,574.99,NA,NA,1233.17,2299.95,2122,0,7,275
CH01,202047,7334,TRUE,105699,1,100,1685625,435.09,6270.61,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-47,-6013,-356.72,-45.1,0,FALSE,FALSE,20681,59756,10340.5,14939,NA,NA,613.45,886.26,NA,NA,1226.9,3545.04,7334,0,7,736
CH02,202047,6102,TRUE,64043,1,100,1907491,319.9,3357.45,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-47,-2535,-132.89,-29.4,0,FALSE,FALSE,14739,40303,7369.5,10075.75,NA,NA,386.35,528.22,NA,NA,772.69,2112.88,6102,0,7,678
CH03,202047,3800,TRUE,25600,1,100,1191939,318.81,2147.76,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-47,91,7.64,2.5,0,FALSE,FALSE,7509,15281,3754.5,3820.25,NA,NA,314.99,320.51,NA,NA,629.98,1282.03,3800,0,7,395
CH04,202047,4796,TRUE,41293,1,100,1564662,306.52,2639.1,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-47,-232,-14.83,-4.6,0,FALSE,FALSE,9824,22975,4912,5743.75,NA,NA,313.93,367.09,NA,NA,627.87,1468.37,4796,0,7,532
CH05,202047,4075,TRUE,30168,1,100,1203715,338.54,2506.24,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-47,-187,-15.53,-4.4,0,FALSE,FALSE,8337,18889,4168.5,4722.25,NA,NA,346.3,392.31,NA,NA,692.61,1569.23,4075,0,7,254
CH06,202047,2350,TRUE,19703,1,100,833178,282.05,2364.8,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-47,-135,-16.21,-5.4,0,FALSE,FALSE,4835,11277,2417.5,2819.25,NA,NA,290.15,338.37,NA,NA,580.31,1353.49,2350,0,7,169
CH07,202047,1655,TRUE,14269,1,100,352181,469.93,4051.61,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-47,-467,-132.6,-22,0,FALSE,FALSE,3777,8236,1888.5,2059,NA,NA,536.23,584.64,NA,NA,1072.46,2338.57,1655,0,7,275
CH01,202048,4950,TRUE,110649,1,100,1685625,293.66,6564.27,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-48,-2384,-141.43,-32.5,0,FALSE,FALSE,12284,44428,6142,11107,NA,NA,364.38,658.92,NA,NA,728.75,2635.7,4950,0,7,736
CH02,202048,5249,TRUE,69292,1,100,1907491,275.18,3632.63,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-48,-853,-44.72,-14,0,FALSE,FALSE,11351,32369,5675.5,8092.25,NA,NA,297.54,424.24,NA,NA,595.07,1696.94,5249,0,7,678
